Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Service_Category
75222,CPR-SEE DEMU,CHHAPRA JN.,SONPUR JN.,SUNDAY,Weekend
75225,SPJ-RXL DEMU,SAMASTIPUR JN.,RAXAUL JN.,SUNDAY,Weekend
75226,RXL-SPJ DEMU,RAXAUL JN.,SAMASTIPUR JN.,THURSDAY,Weekday
75227,SPJ-RXL-DEMU,SAMASTIPUR JN.,RAXAUL JN.,THURSDAY,Weekday
75228,RXL-DBG DEMU,RAXAUL JN.,DARBHANGA JN.,FRIDAY,Weekday
75229,DBG-RXL DEMU,DARBHANGA JN.,RAXAUL JN.,THURSDAY,Weekday
75230,RXL-SPJ DEMU,RAXAUL JN.,SAMASTIPUR JN.,SATURDAY,Weekend
75231,MFP-SGL-RXL,MUZAFFARPUR JN.,RAXAUL JN.,WEDNESDAY,Weekday
75232,RXL-SGL-MFP,RAXAUL JN.,MUZAFFARPUR JN.,SATURDAY,Weekend
75233,RXL-SMI DEMU,RAXAUL JN.,SITAMARHI,THURSDAY,Weekday
75234,SMI-RXL DEMU,SITAMARHI,RAXAUL JN.,TUESDAY,Weekday
75235,RXL-NKE DEMU,RAXAUL JN.,NARKATIAGANJ JN.,SUNDAY,Weekend
75236,NKE-RXL DEMU,NARKATIAGANJ JN.,RAXAUL JN.,SUNDAY,Weekend
75237,MFP-NKE DEMU,MUZAFFARPUR JN.,NARKATIAGANJ JN.,SATURDAY,Weekend
75238,NKE-MFP DEMU,NARKATIAGANJ JN.,MUZAFFARPUR JN.,SATURDAY,Weekend
75253,SPJ - DBG DE,SAMASTIPUR JN.,DARBHANGA JN.,THURSDAY,Weekday
75254,DBG - SPJ DE,DARBHANGA JN.,SAMASTIPUR JN.,SUNDAY,Weekend
75255,DBG - MFP DE,DARBHANGA JN.,MUZAFFARPUR JN.,WEDNESDAY,Weekday
75256,MFP-DBG DEMU,MUZAFFARPUR JN.,DARBHANGA JN.,THURSDAY,Weekday
75271,ARA-SSM DEMU,ARA,SASARAM,THURSDAY,Weekday
75272,SSM-ARA DEMU,SASARAM,ARA,FRIDAY,Weekday
75273,ARA-SSM DEMU,ARA,SASARAM,WEDNESDAY,Weekday
75274,SSM-ARA DEMU,SASARAM,ARA,THURSDAY,Weekday
75279,DBG - BIRL D,DARBHANGA JN.,BIRAUL,MONDAY,Weekday
75280,BIRL - DBG D,BIRAUL,DARBHANGA JN.,SATURDAY,Weekend
75707,RDP - SGUJ D,RADHIKAPUR,SILIGURI JN.,FRIDAY,Weekday
75708,SGUJ - RDP D,SILIGURI JN.,RADHIKAPUR,TUESDAY,Weekday
75713,SGUJ - NCB D,SILIGURI JN.,NEW COOCH BEHAR,FRIDAY,Weekday
75714,NCB - SGUJ D,NEW COOCH BEHAR,SILIGURI JN.,SUNDAY,Weekend
75715,SGUJ - DHH P,SILIGURI JN.,DINHATA,FRIDAY,Weekday
75716,DHH - SGUJ P,DINHATA,SILIGURI JN.,WEDNESDAY,Weekday
75717,SGUJ - BXT D,SILIGURI JN.,BAMANHAT,SUNDAY,Weekend
75718,BXT - SGUJ D,BAMANHAT,SILIGURI JN.,THURSDAY,Weekday
75719,MLFC - SGUJ,MALDA COURT,SILIGURI JN.,WEDNESDAY,Weekday
75720,SGUJ- MLFC D,SILIGURI JN.,MALDA COURT,THURSDAY,Weekday
75721,SGUJ-HDB PAS,SILIGURI JN.,HALDIBARI,TUESDAY,Weekday
75722,HDB-SGUJ PAS,HALDIBARI,SILIGURI JN.,SUNDAY,Weekend
75723,NBQ - GHY DE,NEW BONGAIGAON  JN.,GUWAHATI,TUESDAY,Weekday
75724,GHY - NBQ DE,GUWAHATI,NEW BONGAIGAON  JN.,SUNDAY,Weekend
75727,GHY - HBN DE,GUWAHATI,HAIBARGAON,WEDNESDAY,Weekday
75728,HBN - GHY DE,HAIBARGAON,GUWAHATI,TUESDAY,Weekday
75729,GHY - SHTT D,GUWAHATI,SILGHAT TOWN,MONDAY,Weekday
75730,SHTT - GHY D,SILGHAT TOWN,GUWAHATI,SATURDAY,Weekend
75733,TNPR - KIR D,TEZNARAYANPUR,KATIHAR JN.,SATURDAY,Weekend
75734,KIR - TNPR D,KATIHAR JN.,TEZNARAYANPUR,THURSDAY,Weekday
75735,TNPR - KIR D,TEZNARAYANPUR,KATIHAR JN.,THURSDAY,Weekday
75736,KIR - TNPR D,KATIHAR JN.,TEZNARAYANPUR,THURSDAY,Weekday
75737,TNPR - KIR D,TEZNARAYANPUR,KATIHAR JN.,SATURDAY,Weekend
75738,KIR - TNPR D,KATIHAR JN.,TEZNARAYANPUR,MONDAY,Weekday
75739,TNPR - KIR P,TEZNARAYANPUR,KATIHAR JN.,SUNDAY,Weekend
75740,KIR - TNPR D,KATIHAR JN.,TEZNARAYANPUR,MONDAY,Weekday
75743,KIR - SGUJ D,KATIHAR JN.,SILIGURI JN.,SUNDAY,Weekend
75744,SGUJ - KIR D,SILIGURI JN.,KATIHAR JN.,SUNDAY,Weekend
75745,KIR - JBN DE,KATIHAR JN.,JOGBANI,MONDAY,Weekday
75746,JBN - KIR DE,JOGBANI,KATIHAR JN.,WEDNESDAY,Weekday
75747,KIR - BOE DE,KATIHAR JN.,BARSOI JN.,FRIDAY,Weekday
75748,BOE - KIR DE,BARSOI JN.,KATIHAR JN.,THURSDAY,Weekday
75749,KIR - TETA D,KATIHAR JN.,TELTA,SATURDAY,Weekend
75750,TETA - KIR D,TELTA,KATIHAR JN.,THURSDAY,Weekday
75901,TSK - LEDO P,TINSUKIA JN.,LEDO,WEDNESDAY,Weekday
75902,LEDO - DBRT,LEDO,DIBRUGARH TOWN,FRIDAY,Weekday
75903,DBRT - LLO P,DIBRUGARH TOWN,LEDO,WEDNESDAY,Weekday
75904,LEDO - TSK D,LEDO,TINSUKIA JN.,SUNDAY,Weekend
75905,TSK - DBRT D,TINSUKIA JN.,DIBRUGARH TOWN,TUESDAY,Weekday
75906,DBRT - LEDO,DIBRUGARH TOWN,LEDO,SATURDAY,Weekend
75907,LEDO - DBRT,LEDO,DIBRUGARH TOWN,WEDNESDAY,Weekday
75908,DBRT - TSK P,DIBRUGARH TOWN,TINSUKIA JN.,THURSDAY,Weekday
75911,TSK - DNGI D,TINSUKIA JN.,DANGARI,TUESDAY,Weekday
75912,DNGI - TSK D,DANGARI,TINSUKIA JN.,THURSDAY,Weekday
76501,BWT-KQZ DEMU,BANGARPET JN.,KOLAR,MONDAY,Weekday
76502,KQZ - BNC PA,KOLAR,BANGARPET JN.,SATURDAY,Weekend
76503,BWT-KQZ RBUS,BANGARPET JN.,KOLAR,FRIDAY,Weekday
76504,KQZ-BWT DEMU,KOLAR,BANGARPET JN.,THURSDAY,Weekday
76505,BNC-KQZ PASS,BANGALORE CANTT.,KOLAR,SATURDAY,Weekend
76506,KQZ-BNC PASS,KOLAR,BANGALORE CANTT.,TUESDAY,Weekday
76507,BNC-BWT DEMU,BANGALORE CANTT.,BANGARPET JN.,SATURDAY,Weekend
76508,BWT-BNC DEMU,BANGARPET JN.,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),THURSDAY,Weekday
76523,YPR-HSRA DEM,YESVANTPUR JN.,HOSUR,SUNDAY,Weekend
76524,HSRA-YPR DEM,HOSUR,YESVANTPUR JN.,SUNDAY,Weekend
76525,CPT-KQZ DEMU,CHANNA PATNA,KOLAR,THURSDAY,Weekday
76526,KQZ-CPT DEMU,KOLAR,CHANNA PATNA,MONDAY,Weekday
76551,SBC-KQZ PASS,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),KOLAR,TUESDAY,Weekday
76552,KQZ-SBC PASS,KOLAR,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),MONDAY,Weekday
76553,SBC-DPJ PASS,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),DHARMAPURI,SUNDAY,Weekend
76554,DPJ-SBC PASS,DHARMAPURI,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),FRIDAY,Weekday
76800,TPJ-LLI  DMU,TIRUCHIRAPPALLI JN.,LALGUDI,FRIDAY,Weekday
76803,LLI-TPJ  DMU,LALGUDI,TIRUCHIRAPPALLI JN.,MONDAY,Weekday
76804,TPJ-LLI DMU,TIRUCHIRAPPALLI JN.,LALGUDI,SUNDAY,Weekend
76805,MQ-TPJ PASSR,MANNARGUDI,TIRUCHIRAPPALLI JN.,TUESDAY,Weekday
76806,TPJ-MQ PASSR,TIRUCHIRAPPALLI JN.,MANNARGUDI,TUESDAY,Weekday
76807,TPJ-MNM PASS,TIRUCHIRAPPALLI JN.,MANAMADURAI,SATURDAY,Weekend
76808,MNM-TPJ PASS,MANAMADURAI,TIRUCHIRAPPALLI JN.,SUNDAY,Weekend
76812,TJ-KIK-DEMU,THANJAVUR JN.,KARAIKAL,SUNDAY,Weekend
76813,KIK-VLNK PAS,KARAIKAL,VELANKANNI,WEDNESDAY,Weekday
76814,VLNK-NGT PAS,VELANKANNI,NAGAPPATTINAM,MONDAY,Weekday
76815,KIK-TJ PASSR,KARAIKAL,THANJAVUR JN.,FRIDAY,Weekday
76817,NGT-VLKN PAS,NAGAPPATTINAM,VELANKANNI,SUNDAY,Weekend
76818,VLKN-KIK PAS,VELANKANNI,KARAIKAL,SATURDAY,Weekend
76820,TPJ-TJ DEMU,TIRUCHIRAPPALLI JN.,THANJAVUR JN.,FRIDAY,Weekday
76821,TJ-TPJ DEMU,THANJAVUR JN.,TIRUCHIRAPPALLI JN.,FRIDAY,Weekday
76822,TPJ-TJ DEMU,TIRUCHIRAPPALLI JN.,THANJAVUR JN.,TUESDAY,Weekday
76823,TJ-TPJ DEMU,THANJAVUR JN.,TIRUCHIRAPPALLI JN.,MONDAY,Weekday
76824,TPJ TJ DEMU,TIRUCHIRAPPALLI JN.,THANJAVUR JN.,SATURDAY,Weekend
76825,MV-TJ,MAYILADUTURAI JN.,THANJAVUR JN.,TUESDAY,Weekday
76826,TJ-MV PASS,THANJAVUR JN.,MAYILADUTURAI JN.,FRIDAY,Weekday
76827,TJ TPJ  DEMU,THANJAVUR JN.,TIRUCHIRAPPALLI JN.,WEDNESDAY,Weekday
76828,TPJ-TJ DEMU,TIRUCHIRAPPALLI JN.,THANJAVUR JN.,TUESDAY,Weekday
76829,TJ-TPJ DEMU,THANJAVUR JN.,TIRUCHIRAPPALLI JN.,MONDAY,Weekday
76830,KKDI-TPJ DMU,KARAIKKUDI,TIRUCHIRAPPALLI JN.,SATURDAY,Weekend
76831,TPJ-KKDI DMU,TIRUCHIRAPPALLI JN.,KARAIKKUDI,SUNDAY,Weekend
76833,TPJ KRR PASS,TIRUCHIRAPPALLI JN.,KARUR JN.,SATURDAY,Weekend
76834,KRR TPJ PASS,KARUR JN.,TIRUCHIRAPPALLI JN.,SUNDAY,Weekend
76835,TPJ KRR DMU,TIRUCHIRAPPALLI JN.,KARUR JN.,THURSDAY,Weekday
76836,KRR TPJ PASS,KARUR JN.,TIRUCHIRAPPALLI JN.,TUESDAY,Weekday
76837,KKDI-VPT PAS,KARAIKKUDI,VIRUDUNAGAR JN,SUNDAY,Weekend
76838,VPT-KKDI PAS,VIRUDUNAGAR JN,KARAIKKUDI,SUNDAY,Weekend
76839,TPJ-KKDI PAS,TIRUCHIRAPPALLI JN.,KARAIKKUDI,TUESDAY,Weekday
76840,KKDI-TPJ PAS,KARAIKKUDI,TIRUCHIRAPPALLI JN.,THURSDAY,Weekday
76841,CUPJ-TPJ PAS,CUDDALORE PORT JN.,TIRUCHIRAPPALLI JN.,SUNDAY,Weekend
76842,TPJ-CUPJ PAS,TIRUCHIRAPPALLI JN.,CUDDALORE PORT JN.,MONDAY,Weekday
76845,VRI-TPJ PASS,VRIDHA CHALAM JN.,TIRUCHIRAPPALLI JN.,WEDNESDAY,Weekday
76846,TPJ-VRI PASS,TIRUCHIRAPPALLI JN.,VRIDHA CHALAM JN.,SATURDAY,Weekend
76847,VRI-SA PASSR,VRIDHA CHALAM JN.,SALEM JN.,FRIDAY,Weekday
76848,SA-VRI PASSR,SALEM JN.,VRIDHA CHALAM JN.,THURSDAY,Weekday
76849,VRI-SA PASSR,VRIDHA CHALAM JN.,SALEM JN.,WEDNESDAY,Weekday
76850,SA-VRI PASSR,SALEM JN.,VRIDHA CHALAM JN.,WEDNESDAY,Weekday
76851,KIK- TPJ PAS,KARAIKAL,TIRUCHIRAPPALLI JN.,FRIDAY,Weekday
76852,TPJ-KIK PASS,TIRUCHIRAPPALLI JN.,KARAIKAL,SUNDAY,Weekend
76853,NCR-TPJ PASS,NAGORE,TIRUCHIRAPPALLI JN.,FRIDAY,Weekday
76854,TPJ-NCR PASS,TIRUCHIRAPPALLI JN.,NAGORE,TUESDAY,Weekday
77201,PASS,VIJAYWADA JN.,GUDIVADA JN.,THURSDAY,Weekday
77202,PASS,GUDIVADA JN.,NARASAPUR,THURSDAY,Weekday
77203,PASS,NARASAPUR,GUDIVADA JN.,THURSDAY,Weekday
77204,PASS,GUDIVADA JN.,NARASAPUR,WEDNESDAY,Weekday
77205,PASS,NARASAPUR,BHIMAVARAM TOWN,SATURDAY,Weekend
77206,PASS,BHIMAVARAM JN.,VIJAYWADA JN.,SUNDAY,Weekend
77207,PASS,VIJAYWADA JN.,MACHILIPATNAM,THURSDAY,Weekday
77208,PASS,MACHILIPATNAM,VIJAYWADA JN.,FRIDAY,Weekday
77209,PASS,GUDIVADA JN.,MACHILIPATNAM,THURSDAY,Weekday
77211,PASS,GUDIVADA JN.,MACHILIPATNAM,TUESDAY,Weekday
77212,PASS,MACHILIPATNAM,VIJAYWADA JN.,TUESDAY,Weekday
77213,PASS,VIJAYWADA JN.,GUDIVADA JN.,THURSDAY,Weekday
77214,PASS,GUDIVADA JN.,VIJAYWADA JN.,SUNDAY,Weekend
77215,PASS,VIJAYWADA JN.,MACHILIPATNAM,MONDAY,Weekday
77216,PASS,MACHILIPATNAM,GUDIVADA JN.,THURSDAY,Weekday
77218,PASS,MACHILIPATNAM,VIJAYWADA JN.,WEDNESDAY,Weekday
77219,PASS,GUDIVADA JN.,MACHILIPATNAM,WEDNESDAY,Weekday
77220,PASS,MACHILIPATNAM,GUDIVADA JN.,WEDNESDAY,Weekday
77221,PASS,VIJAYWADA JN.,GUNTUR JN.,FRIDAY,Weekday
77222,PASS,GUNTUR JN.,REPALLE,TUESDAY,Weekday
77223,PASS,REPALLE,GUNTUR JN.,WEDNESDAY,Weekday
77224,PASS,GUNTUR JN.,REPALLE,MONDAY,Weekday
77225,PASS,REPALLE,TENALI JN.,THURSDAY,Weekday
77226,PASS,TENALI JN.,REPALLE,THURSDAY,Weekday
77227,PASS,REPALLE,TENALI JN.,MONDAY,Weekday
77228,PASS,TENALI JN.,REPALLE,MONDAY,Weekday
77229,PASS,REPALLE,GUNTUR JN.,SATURDAY,Weekend
77230,PASS,GUNTUR JN.,VIJAYWADA JN.,THURSDAY,Weekday
77231,PASS,VIJAYWADA JN.,BHIMAVARAM JN.,SATURDAY,Weekend
77232,PASS,BHIMAVARAM JN.,GUDIVADA JN.,FRIDAY,Weekday
77233,PASS,BHIMAVARAM JN.,NARASAPUR,SATURDAY,Weekend
77234,PASS,MACHILIPATNAM,GUDIVADA JN.,MONDAY,Weekday
77235,PASS,GUDIVADA JN.,MACHILIPATNAM,WEDNESDAY,Weekday
77237,PASS,BHIMAVARAM JN.,RAJAHMUNDRY,THURSDAY,Weekday
77238,PASS,RAJAHMUNDRY,BHIMAVARAM JN.,THURSDAY,Weekday
77239,PASS,BHIMAVARAM JN.,NIDADAVOLU JN.,MONDAY,Weekday
77240,PASS,NIDADAVOLU JN.,BHIMAVARAM JN.,SUNDAY,Weekend
77241,PASS,NARASAPUR,RAJAHMUNDRY,MONDAY,Weekday
77242,PASS,RAJAHMUNDRY,BHIMAVARAM JN.,SATURDAY,Weekend
77243,PASS,BHIMAVARAM TOWN,NIDADAVOLU JN.,FRIDAY,Weekday
77244,PASS,NIDADAVOLU JN.,BHIMAVARAM JN.,FRIDAY,Weekday
77245,TEL PASS,GUNTUR JN.,TENALI JN.,SATURDAY,Weekend
77246,RAL PASS,TENALI JN.,REPALLE,THURSDAY,Weekday
77247,PASS,REPALLE,TENALI JN.,FRIDAY,Weekday
77248,RAL PASS,TENALI JN.,MARKAPUR ROAD,SUNDAY,Weekend
77249,MRK GNT PASS,MARKAPUR ROAD,GUNTUR JN.,SUNDAY,Weekend
77250,PASS,GUNTUR JN.,TENALI JN.,SATURDAY,Weekend
77251,PASS,PEDDAPALLI,MAHBUBABAD,SATURDAY,Weekend
77252,PASS,MAHBUBABAD,PEDDAPALLI,SUNDAY,Weekend
77253,PASS,MAHBUBABAD,VIJAYWADA JN.,WEDNESDAY,Weekday
77254,PASS,VIJAYWADA JN.,MAHBUBABAD,WEDNESDAY,Weekday
77255,PASS,KARIM NAGAR,SIRPUR TOWN,THURSDAY,Weekday
77256,PASS,SIRPUR TOWN,KARIM NAGAR,MONDAY,Weekday
77257,PASS,JAGITYAL,PEDDAPALLI,WEDNESDAY,Weekday
77258,PASS,PEDDAPALLI,JAGITYAL,SUNDAY,Weekend
77259,NZB-KRMR DEM,NIZAMABAD,KARIM NAGAR,MONDAY,Weekday
77260,KRMR-MRTD PA,KARIM NAGAR,NIZAMABAD,FRIDAY,Weekday
77261,BZA-MTM PASS,VIJAYWADA JN.,MACHILIPATNAM,MONDAY,Weekday
77262,PASS,MACHILIPATNAM,VIJAYWADA JN.,FRIDAY,Weekday
77263,PASS DMU,VIJAYWADA JN.,GUDIVADA JN.,FRIDAY,Weekday
77264,NS PASS,GUDIVADA JN.,NARASAPUR,SUNDAY,Weekend
77265,NDD PASS,NARASAPUR,NIDADAVOLU JN.,THURSDAY,Weekday
77266,BVRM PASS,NIDADAVOLU JN.,BHIMAVARAM JN.,SUNDAY,Weekend
77267,GDV PASS,BHIMAVARAM JN.,GUDIVADA JN.,WEDNESDAY,Weekday
77268,PASS,GUDIVADA JN.,VIJAYWADA JN.,WEDNESDAY,Weekday
77269,PASS,VIJAYWADA JN.,MACHILIPATNAM,SUNDAY,Weekend
77270,PASS,MACHILIPATNAM,VIJAYWADA JN.,FRIDAY,Weekday
77271,RAIL CAR,KAKINADA TOWN,KOTIPALLI,TUESDAY,Weekday
77272,RAIL CAR 2,KOTIPALLI,KAKINADA TOWN,FRIDAY,Weekday
77273,KRMR-LJPL,JAGITYAL,KARIM NAGAR,FRIDAY,Weekday
77274,KRML-LJPL,KARIM NAGAR,JAGITYAL,WEDNESDAY,Weekday
77281,BZA-TEL,VIJAYWADA JN.,TENALI JN.,SUNDAY,Weekend
77282,TEL-GNT,TENALI JN.,GUNTUR JN.,MONDAY,Weekday
77283,GNT-BZA,GUNTUR JN.,VIJAYWADA JN.,SATURDAY,Weekend
77284,BZA-GNT,VIJAYWADA JN.,GUNTUR JN.,WEDNESDAY,Weekday
77285,GNT-TEL,GUNTUR JN.,TENALI JN.,MONDAY,Weekday
77286,TEL-BZA,TENALI JN.,VIJAYWADA JN.,TUESDAY,Weekday
77287,BZA-TEL,VIJAYWADA JN.,TENALI JN.,SUNDAY,Weekend
77288,TEL-GNT,TENALI JN.,GUNTUR JN.,THURSDAY,Weekday
77289,GNT-BZA,GUNTUR JN.,VIJAYWADA JN.,SATURDAY,Weekend
77290,PASS,TENALI JN.,GUNTUR JN.,TUESDAY,Weekday
77291,BZA PASS,BHADRACHALAM ROAD,VIJAYWADA JN.,MONDAY,Weekday
77292,BZA-BDCR PAS,VIJAYWADA JN.,BHADRACHALAM ROAD,MONDAY,Weekday
77293,RJY PASS,BHIMAVARAM JN.,RAJAHMUNDRY,SATURDAY,Weekend
77294,NS PASS,RAJAHMUNDRY,NARASAPUR,TUESDAY,Weekday
77295,GNT PASS,NARASAPUR,GUNTUR JN.,FRIDAY,Weekday
77297,MCLA PASS,GUNTUR JN.,MACHERLA,SUNDAY,Weekend
77298,BVRM PASS,MACHERLA,BHIMAVARAM JN.,TUESDAY,Weekday
77401,NDL-HX DEMU,NANDYAL,CUDDAPAH,THURSDAY,Weekday
77402,HX-NDL DEMU,CUDDAPAH,NANDYAL,SUNDAY,Weekend
77403,NDL-HX DEMU,NANDYAL,CUDDAPAH,SUNDAY,Weekend
77404,HX-NDL DEMU,CUDDAPAH,NANDYAL,SUNDAY,Weekend
77405,HX-PDMI,CUDDAPAH,PENDLIMARRI,SATURDAY,Weekend
77406,PDMI-HX,PENDLIMARRI,CUDDAPAH,FRIDAY,Weekday
77414,KRNT PASS,GUNTAKAL JN.,KURNOOL TOWN,SUNDAY,Weekend
77415,GTL PASS,KURNOOL TOWN,GUNTAKAL JN.,THURSDAY,Weekday
77416,BAY PASS,GUNTAKAL JN.,BELLARY JN.,SATURDAY,Weekend
77417,GTL PASS,BELLARY JN.,GUNTAKAL JN.,WEDNESDAY,Weekday
77418,HUP PASS,GUNTAKAL JN.,HINDUPUR,SATURDAY,Weekend
77419,HUP GTL PASS,HINDUPUR,GUNTAKAL JN.,WEDNESDAY,Weekday
77601,SC-MED DEMU,SECUNDERABAD JN.,MEDCHAL,WEDNESDAY,Weekday
77602,MED-FM DEMU,MEDCHAL,FALAKNUMA,FRIDAY,Weekday
77603,SC-MOB DEMU,SECUNDERABAD JN.,MANOHARABAD,SATURDAY,Weekend
77604,BMO-FM DEMU,BOLARUM,FALAKNUMA,TUESDAY,Weekday
77605,FM-BMO DEMU,FALAKNUMA,BOLARUM,TUESDAY,Weekday
77606,MOB-SC DEMU,MANOHARABAD,SECUNDERABAD JN.,WEDNESDAY,Weekday
77607,SC-MED DEMU,SECUNDERABAD JN.,MEDCHAL,SATURDAY,Weekend
77608,MED-SC DEMU,MEDCHAL,SECUNDERABAD JN.,TUESDAY,Weekday
77609,FM-MOB DEMU,FALAKNUMA,MANOHARABAD,SUNDAY,Weekend
77610,MOB-SC DEMU,MANOHARABAD,SECUNDERABAD JN.,SUNDAY,Weekend
77611,SC-BMO DEMU,SECUNDERABAD JN.,BOLARUM,WEDNESDAY,Weekday
77612,BMO-SC DEMU,BOLARUM,SECUNDERABAD JN.,SUNDAY,Weekend
77613,SC-MOB DEMU,SECUNDERABAD JN.,MANOHARABAD,SUNDAY,Weekend
77614,MOB-SC DEMU,MANOHARABAD,SECUNDERABAD JN.,WEDNESDAY,Weekday
77615,SC-MED DEMU,SECUNDERABAD JN.,MEDCHAL,SUNDAY,Weekend
77616,MED-SC DEMU,MEDCHAL,SECUNDERABAD JN.,FRIDAY,Weekday
77617,SC-MOB DEMU,SECUNDERABAD JN.,MANOHARABAD,MONDAY,Weekday
77618,BMO-FM DEMU,MANOHARABAD,SECUNDERABAD JN.,THURSDAY,Weekday
77619,SC-MED DEMU,SECUNDERABAD JN.,MEDCHAL,THURSDAY,Weekday
77622,MBNR-JKAR,MAHBUBNAGAR,JAKLAIR,WEDNESDAY,Weekday
77623,JKAR-MBNR,JAKLAIR,MAHBUBNAGAR,THURSDAY,Weekday
77630,SC-UR DEMU,SECUNDERABAD JN.,UMDANAGAR,FRIDAY,Weekday
77631,FM-UR DEMU,FALAKNUMA,UMDANAGAR,TUESDAY,Weekday
77632,FM-UR DEMU,FALAKNUMA,UMDANAGAR,FRIDAY,Weekday
77633,FM-UR DEMU,FALAKNUMA,UMDANAGAR,TUESDAY,Weekday
77634,FM-UR DEMU,FALAKNUMA,UMDANAGAR,TUESDAY,Weekday
77635,FM-UR DEMU,FALAKNUMA,UMDANAGAR,TUESDAY,Weekday
77638,FM-UR DEMU,FALAKNUMA,UMDANAGAR,MONDAY,Weekday
77640,UR-FM DEMU,UMDANAGAR,FALAKNUMA,FRIDAY,Weekday
77641,UR-FM DEMU,UMDANAGAR,FALAKNUMA,SUNDAY,Weekend
77642,UR-FM DEMU,UMDANAGAR,FALAKNUMA,FRIDAY,Weekday
77643,UR-FM DEMU,UMDANAGAR,FALAKNUMA,SATURDAY,Weekend
77645,UR-SC DEMU,UMDANAGAR,SECUNDERABAD JN.,FRIDAY,Weekday
77647,UR-FM DEMU,UMDANAGAR,FALAKNUMA,SATURDAY,Weekend
77649,UR-SC DEMU,UMDANAGAR,SECUNDERABAD JN.,THURSDAY,Weekday
77651,BIDR-GRDEMU,BIDAR,GULBARGA,MONDAY,Weekday
77652,GR-BIDR DEMU,GULBARGA,BIDAR,FRIDAY,Weekday
77653,BIDR-HMBD DE,BIDAR,HUMNABAD,SUNDAY,Weekend
77654,HMBD-BIDR DE,HUMNABAD,BIDAR,MONDAY,Weekday
77655,BIDAR-GR DEM,BIDAR,GULBARGA,SATURDAY,Weekend
77656,GR-BIDR DEMU,GULBARGA,BIDAR,WEDNESDAY,Weekday
77657,J-SNSI,JALNA,SAI NAGAR SHIRDI,SATURDAY,Weekend
77658,SNSI-J,SAI NAGAR SHIRDI,JALNA,SATURDAY,Weekend
77671,KCG-MBNR DEM,KACHEGUDA,MAHBUBNAGAR,SATURDAY,Weekend
77672,MBNR-KCG DEM,MAHBUBNAGAR,KACHEGUDA,FRIDAY,Weekday
77673,MRGA-KCG DEM,MIRYALAGUDA,KACHEGUDA,FRIDAY,Weekday
77674,KCG-MRGA DEM,KACHEGUDA,MIRYALAGUDA,SATURDAY,Weekend
77675,KCG-MRGA DEM,KACHEGUDA,MIRYALAGUDA,THURSDAY,Weekday
77676,MRGA-PGRL PA,MIRYALAGUDA,PIDUGURALLA,WEDNESDAY,Weekday
77677,PGRL-MRGA PA,PIDUGURALLA,MIRYALAGUDA,THURSDAY,Weekday
77678,MRGA-KCG DEM,MIRYALAGUDA,KACHEGUDA,SUNDAY,Weekend
77679,FM-MED DEMU,FALAKNUMA,MEDCHAL,SATURDAY,Weekend
77680,MED-FM DEMU,MEDCHAL,FALAKNUMA,MONDAY,Weekday
77681,FM-MED DEMU,FALAKNUMA,MEDCHAL,FRIDAY,Weekday
77682,MED-FM DEMU,MEDCHAL,FALAKNUMA,TUESDAY,Weekday
77683,JALNA-NAGARS,JALNA,NAGARSOL,MONDAY,Weekday
77684,NAGARSOL-JAL,NAGARSOL,JALNA,SUNDAY,Weekend
77689,GWD-RC DEMU,GADWAL,RAICHUR,SUNDAY,Weekend
77690,RC-GWD DEMU,RAICHUR,GADWAL,SUNDAY,Weekend
77691,JALNA-NAGARS,JALNA,NAGARSOL,FRIDAY,Weekday
77693,KCG-RC PASS,KACHEGUDA,RAICHUR,WEDNESDAY,Weekday
77694,RC-KCG DEMU,RAICHUR,KACHEGUDA,SATURDAY,Weekend
77695,NDL-KRNT DEM,NANDYAL,KURNOOL TOWN,TUESDAY,Weekday
77696,KRNT-NDL,KURNOOL TOWN,NANDYAL,WEDNESDAY,Weekday
78009,ROP-VZR DEMU,RUPSA JN.,BHANJPUR,WEDNESDAY,Weekday
78010,VZR-ROP DEMU,BHANJPUR,RUPSA JN.,SUNDAY,Weekend
78011,ROP VZR DEMU,RUPSA JN.,BHANJPUR,WEDNESDAY,Weekday
78012,VZR-ROP-BLS,BHANJPUR,BALASORE,THURSDAY,Weekday
78013,BLS-ROP-BPO,BALASORE,BARIPADA PH,TUESDAY,Weekday
78014,BGY- BPO PAS,BANGRIPOSI,BARIPADA PH,SATURDAY,Weekend
78015,BPO-BGY PASS,BARIPADA PH,BANGRIPOSI,SATURDAY,Weekend
78016,BPO-BLS DEMU,BARIPADA PH,BALASORE,THURSDAY,Weekday
78017,BLS-ROP-BPO,BALASORE,BARIPADA PH,SATURDAY,Weekend
78018,BPO BLS LOCA,BANGRIPOSI,BARIPADA PH,SUNDAY,Weekend
78019,BPO  BGY LOC,BARIPADA PH,BANGRIPOSI,MONDAY,Weekday
78020,BGY BPO LOCA,BARIPADA PH,RUPSA JN.,WEDNESDAY,Weekday
